14.033332400845456,40.9057793802064,-73.11847367338058
14.408472222222224,40.906265,-73.11888516666667
14.414166666666667,40.90629777777777,-73.11981706349205
14.41958333333333,40.905444537037035,-73.12051777777778
14.426944444444445,40.904769571428574,-73.12129857142855
14.433333333333332,40.90417696969697,-73.12168863636363
14.435972222222222,40.90316791666667,-73.12185354166667
14.439583333333331,40.90222296296296,-73.1219212037037
14.443194444444446,40.901684583333335,-73.12264479166666
14.445416666666667,40.90097541666667,-73.12349229166666
14.447500000000002,40.9000561904762,-73.12361666666666
14.449583333333333,40.899137708333335,-73.12386770833334
14.452916666666665,40.898601354166665,-73.12506729166667
14.456666666666665,40.89850863636364,-73.12600515151516
14.459444444444443,40.898284814814815,-73.12730185185185
14.465694444444445,40.89799175925926,-73.12831541666668
14.535416666666668,40.89780882689556,-73.12762
14.727638888888889,40.89786183551198,-73.12738717138708
14.856666666666666,40.89840409090909,-73.12633696969695
14.859305555555556,40.89861625,-73.12509895833333
14.861527777777777,40.89905,-73.12405208333332
14.86375,40.899918541666665,-73.123630625
14.86611111111111,40.90090222222222,-73.12358018518519
14.868472222222222,40.901703125,-73.1229725
14.870833333333334,40.90204444444444,-73.12187796296297
14.873194444444445,40.902009791666664,-73.12056187499999
14.875416666666668,40.90199916666667,-73.11926541666666
14.877777777777778,40.90247185185186,-73.1182512962963
14.880694444444444,40.90332319444445,-73.11753013888888
14.884583333333333,40.903667291666665,-73.11665385416667
14.887916666666667,40.90295291666666,-73.116055625
14.889861111111111,40.90201333333333,-73.11550694444445
14.891388888888889,40.901103666666664,-73.11504366666668
14.892777777777777,40.900208666666664,-73.114661
14.894166666666667,40.89928533333333,-73.114322
14.895555555555555,40.89836366666667,-73.113997
14.896944444444443,40.89743166666667,-73.113673
14.898333333333332,40.896464333333334,-73.113344
14.89972222222222,40.895458,-73.112995
14.901111111111112,40.894434000000004,-73.11263766666667
14.9025,40.893467,-73.11230666666667
14.90402777777778,40.89257305555555,-73.11199277777779
14.90625,40.891588666666664,-73.11165233333334
14.909027777777776,40.890866833333334,-73.111401
14.91125,40.889941944444445,-73.11106777777778
14.912916666666668,40.88902916666667,-73.11071027777778
14.914583333333335,40.888110000000005,-73.11028361111111
14.91625,40.88719722222222,-73.10977694444445
14.917916666666665,40.88628500000001,-73.10918111111111
14.91958333333333,40.88539361111111,-73.10853194444444
14.921388888888888,40.884526904761906,-73.10789023809524
14.930972222222223,40.883427795698935,-73.10708384408603
14.940972222222223,40.8829895,-73.1067505
14.943333333333337,40.882135000000005,-73.10608166666667
14.945555555555554,40.88132777777778,-73.10524296296296
14.949166666666667,40.88078558823529,-73.10445529411766
14.9525,40.8802380952381,-73.10336785714286
14.954305555555555,40.879817499999994,-73.10215222222223
14.955833333333334,40.879551000000006,-73.10086199999999
14.957222222222223,40.87944066666667,-73.09955166666666
14.95861111111111,40.879503666666665,-73.09818733333333
14.959999999999999,40.87975566666667,-73.09685333333333
14.961388888888887,40.88019833333333,-73.09556233333333
14.962777777777779,40.88078733333333,-73.09441666666666
14.964166666666666,40.88140666666666,-73.09332633333334
14.965555555555557,40.882015,-73.092196
14.966944444444445,40.882565666666665,-73.09095133333334
14.968333333333334,40.88299633333334,-73.08958933333334
14.969722222222222,40.883283666666664,-73.08822266666667
14.97111111111111,40.883435000000006,-73.08685766666666
14.972500000000002,40.88345433333333,-73.085421
14.973888888888888,40.88334733333333,-73.08395933333334
14.97527777777778,40.883094,-73.08254400000001
14.976666666666668,40.88272333333333,-73.08124799999999
14.978333333333335,40.88227166666667,-73.080095
14.985833333333334,40.88174276595744,-73.07907765957448
14.993333333333334,40.88116071428572,-73.07816833333334
14.995138888888889,40.880476111111115,-73.07727916666667
14.996805555555556,40.87975111111111,-73.07639083333332
14.99847222222222,40.879015833333334,-73.07549527777778
15.00013888888889,40.87828444444444,-73.07460416666667
15.001805555555555,40.877541388888886,-73.07370611111112
15.003472222222223,40.87674055555556,-73.07280361111111
15.005,40.87593033333333,-73.07203266666667
15.006388888888889,40.87512066666667,-73.07140966666665
15.007777777777779,40.874232,-73.07086933333332
15.009166666666667,40.87331,-73.07046066666666
15.010555555555555,40.87237966666667,-73.07016266666668
15.011944444444444,40.871385,-73.06995833333333
15.013333333333332,40.87032133333334,-73.06988733333333
15.014722222222224,40.86923600000001,-73.06989033333332
15.016111111111112,40.86819533333333,-73.06988666666668
15.017500000000002,40.867246666666674,-73.069835
15.01888888888889,40.866325333333336,-73.06973633333334
15.020277777777778,40.865379000000004,-73.06959533333334
15.021666666666667,40.86440366666667,-73.06940933333333
15.023055555555555,40.863410333333334,-73.06920666666666
15.024444444444446,40.86243233333333,-73.06900233333333
15.025833333333335,40.86146866666667,-73.06880033333333
15.027222222222225,40.860492666666666,-73.06860400000001
15.028611111111113,40.85949633333333,-73.06840299999999
15.030000000000001,40.85849,-73.06820066666667
15.03138888888889,40.85746566666667,-73.06799666666666
15.032777777777778,40.856427,-73.06779766666668
15.034166666666668,40.855395333333334,-73.067615
15.035555555555556,40.85438033333333,-73.06741233333332
15.036944444444444,40.853413,-73.06713233333333
15.03847222222222,40.852468333333334,-73.06666222222223
15.040555555555557,40.851514259259254,-73.06594185185185
15.04486111111111,40.85090765151514,-73.06530022727273
15.049027777777779,40.85024958333334,-73.06434833333333
15.051111111111112,40.84967023809524,-73.063345
15.053194444444445,40.84904229166666,-73.06223583333332
15.056250000000002,40.84853273809523,-73.06140690476191
15.059722222222222,40.84781772727273,-73.06050575757575
15.0625,40.84707407407407,-73.05976648148149
15.064861111111112,40.846222499999996,-73.05911499999999
15.066805555555556,40.84534138888889,-73.05863361111112
15.068472222222221,40.84441833333333,-73.05828638888889
15.070138888888886,40.84345555555556,-73.05807305555555
15.071805555555557,40.84249416666667,-73.05792305555555
15.073472222222223,40.84152666666667,-73.05777388888889
15.075138888888889,40.84051222222222,-73.05761527777778
15.076666666666664,40.83953333333333,-73.057459
15.078055555555556,40.83858133333333,-73.05730733333333
15.079444444444444,40.83760633333334,-73.057155
15.080972222222222,40.83660666666667,-73.05699611111112
15.082638888888889,40.83555833333333,-73.05683222222221
15.084166666666667,40.834564,-73.05667266666667
15.085555555555555,40.833614,-73.056507
15.086944444444446,40.83266233333333,-73.056343
15.088333333333335,40.831686000000005,-73.05616866666666
15.089722222222225,40.830679333333336,-73.055976
15.091111111111113,40.82961766666667,-73.05577833333334
15.092500000000001,40.828531999999996,-73.055584
15.09388888888889,40.82744133333334,-73.055376
15.095416666666667,40.82639833333334,-73.05517888888889
15.097083333333332,40.825385555555556,-73.05499722222223
15.09875,40.82433666666667,-73.0548538888889
15.100416666666666,40.82333111111111,-73.05472694444445
15.102222222222222,40.8223230952381,-73.0546388095238
15.104305555555555,40.8215225,-73.0551825
15.106388888888887,40.82080595238095,-73.0560526190476
15.108333333333334,40.82015785714286,-73.05684976190477
15.110138888888889,40.819921111111114,-73.0580486111111
15.111666666666668,40.81970333333334,-73.05930500000001
15.113194444444446,40.819475833333335,-73.06053027777777
15.114722222222223,40.819136,-73.06167566666667
15.11611111111111,40.81886833333333,-73.06290566666667
15.117500000000001,40.81859933333334,-73.06429800000001
